DATE,"(2, 4]","(4, 5]","(5, 6]","(6, 7]","(7, 8]","(8, 9]","(9, 10]","(10, 11]","(11, 12]","(12, 13]","(13, 14]","(14, 15]","(15, 16]","(16, 17]","(17, 18]","(18, 19]","(19, 20]","(20, 21]","(21, 22]","(22, 23]","(23, 24]","(24, 25]","(25, 26]","(26, 27]","(27, 29]"
2010-04-01,0.9291828981147442,0.8951400959068327,6.116127763925274,11.176628070175356,9.25905388294755,6.315010056855912,6.89284330014204,6.758239224945235,6.130462653170979,4.396984965172876,6.056766334604983,4.736681026388763,3.7204694796104616,3.277388660447194,3.894667790027065,2.4100480213050655,3.1857118987459527,2.576741136693242,1.467376333453471,2.4107117246822773,1.788993089131746,1.5852152903193302,1.1602207400976905,1.1356634547996527,1.7236721083363116
2010-05-01,0.7574232052636327,0.8685876138383576,6.139226692996683,11.075319325855059,9.43647104500872,6.420942923412336,7.0774839622127015,6.7023613197223515,6.82701030881024,4.065097498396907,5.877194400086751,4.873412495612825,3.6802930822092135,3.013686450276621,3.280291971310488,2.780511581217563,3.3838002201853223,2.3356288400465393,1.4176826372552607,1.911994010007643,2.377161370382531,1.822554903343915,0.9012233831872289,1.3996369756877263,1.5750037836733821
2010-06-01,0.7450773409631183,0.8816631154761333,6.107461384411862,11.131962354978274,9.369197003771973,6.5374938976539285,7.186823494625086,7.40625892158566,6.685911752962558,4.138340346286041,5.978930398954741,4.888790084834179,3.46481784417589,3.2383881440402447,3.8299116746644213,2.850811800159459,2.788279064641765,2.146781226561561,1.2251212622219692,1.9871401781349727,1.7766117591708608,1.5584800576784734,0.8597600454009409,1.5062709697895715,1.709715876856334
2010-07-01,0.7859578113398653,0.790364432236332,6.479592730692576,12.94748475839325,9.859545362893792,6.805379954099144,7.345062178126527,6.440390078129845,6.359420553945731,4.423133586179874,5.45944302158983,3.8130770098584112,4.0083666214629154,2.7219197717422063,3.691692506006306,2.5682800090227604,3.051449386586383,2.0322839567945463,1.4776193139853318,1.6323121426679805,1.4255571071601754,1.7702458327516406,0.8912331678945333,1.4482195265583162,1.7719691798817374
2010-08-01,0.9568904352272086,0.9202535059132214,5.999996674012629,12.47747932265138,9.332495118234407,6.0025989888402105,7.219087354754544,6.612794229409073,6.463345525169227,4.620629939226948,5.922977144841862,4.417513472742402,3.436156970668956,3.315800673427883,3.5871058004193968,2.4717013113438857,3.049791338365681,2.298905132562748,1.6694865429307184,1.7753888320749978,1.5850008055977265,1.622161284065687,1.2091367049264343,1.2791253922969295,1.7541775002958524
2010-09-01,0.8125182865944336,0.7686183033149255,5.331388361553393,11.435886725008507,9.191416772062508,6.494646165201449,6.942741904048564,6.935854791312853,7.479966077950322,4.711802133804356,5.591277120122716,4.446063210844739,3.82070566581003,3.291790650671706,3.1500524398593805,2.5782022577847115,3.0696851849574216,2.397042307269982,1.4241197822494251,1.9270498468557995,2.060754220693765,1.8341803426706353,0.9736039109533956,1.406166405519439,1.9244671328855496
2010-10-01,0.9112494046705907,0.7270395000785013,5.218197632768114,12.11963523220263,9.57724275838492,6.342266532643898,7.144252122414375,5.90600041670415,6.7306413207118245,4.23693777834867,5.999772946401173,4.339418310751399,4.214975332093221,3.598504433310407,3.7734615964386626,2.8668106620524956,3.4486032957558708,2.2674285356589716,1.7736080092070377,1.9724134198459178,1.7044411892117204,1.3417392496046163,0.9340046615342378,1.4432123594790334,1.4081432997275571
2010-11-01,0.8453024075665744,0.8454604006922954,5.32544606224566,12.45799164857917,9.113574191881929,6.068458734767963,6.940477828315618,5.6659018824962715,6.900533846580155,4.885317817995934,5.575627922396448,4.166562742016829,4.107401062053439,2.7494951935606626,3.537885318298431,2.5687642241718915,3.0396798026191334,2.6292447907406338,1.6955281195370353,2.5459519115719735,1.9671588558866653,1.7442000517139764,1.1580169715751072,1.4177419632737946,2.0482762494624223
2010-12-01,0.7776258643148313,0.8970371754602217,5.642453766550604,12.328393531555449,9.383189052736167,6.747625856284583,6.910169718329182,6.584703444423781,6.502748951819828,5.003745768459344,5.718037648800496,3.982866547803264,3.967717785627743,3.1067135408290776,3.512881516567471,2.680585309185535,3.284988965749469,2.109532349363366,1.5947109279032985,1.5880590563666777,1.847102731554145,1.9823065021682829,0.8173474239560075,1.2548227865930712,1.7746337775981007
2011-01-01,0.6971704544073376,0.8384266017757009,5.951645064727179,11.43495666738044,8.57846696401139,6.858278393536062,8.959656928019195,5.336704613546328,6.9116443369475355,5.653030128704816,4.6380126324252124,4.315690386181268,4.357485754886652,3.5519111620661383,2.5654178413913256,2.8101525067105304,3.386868641383145,2.0462178086752534,1.5200352492492826,2.9098513280499514,1.4663569182938319,1.247144381595673,1.2766044056842698,1.23928398605427,1.4489868442972085
